title,genre,year,picture
Cabin Boy,Comedy,1994,http://content8.flixster.com/movie/26/13/261398_det.jpg
Carlito's Way,Crime,1993,http://content8.flixster.com/movie/14/81/59/1481590_det.jpg
City Slickers II: The Legend of Curly's Gold,Adventure,1994,http://content9.flixster.com/movie/10/84/98/10849883_det.jpg
Cliffhanger,Action,1993,http://content8.flixster.com/movie/10/88/05/10880598_det.jpg
Coneheads,Comedy,1993,http://content9.flixster.com/movie/25/66/256607_det.jpg
Color of Night,Drama,1994,http://content9.flixster.com/movie/27/04/270403_det.jpg
Cops and Robbersons,Comedy,1994,http://content7.flixster.com/movie/10/93/94/10939473_det.jpg
The Cowboy Way,Action,1994,http://content9.flixster.com/movie/10/88/51/10885187_det.jpg
Dave,Comedy,1993,http://content7.flixster.com/movie/11/12/76/11127633_det.jpg
Dazed and Confused,Comedy,1993,http://content9.flixster.com/movie/10/84/23/10842359_det.jpg
Demolition Man,Action,1993,http://content6.flixster.com/movie/26/97/269712_det.jpg
Even Cowgirls Get the Blues,Comedy,1993,http://content7.flixster.com/movie/10/85/48/10854861_det.jpg
Fatal Instinct,Comedy,1993,http://content9.flixster.com/movie/10/88/78/10887875_det.jpg
Ba wang bie ji,Drama,1993,http://content7.flixster.com/movie/10/89/59/10895913_det.jpg
The Favor,Comedy,1994,http://content9.flixster.com/movie/27/86/278691_det.jpg
Huo Yuan Jia,Drama,2006,http://content9.flixster.com/movie/10/85/48/10854871_det.jpg
With Honors,Comedy,1994,http://content8.flixster.com/movie/25/81/258122_det.jpg
Flesh and Bone,Drama,1993,http://content9.flixster.com/movie/28/02/280207_det.jpg
Widows' Peak,Drama,1994,http://content6.flixster.com/movie/11/13/22/11132224_det.jpg
For Love or Money,Comedy,1993,\N
The Firm,Drama,1993,http://content8.flixster.com/movie/28/38/283822_det.jpg
Free Willy,Adventure,1993,http://content8.flixster.com/movie/10/88/31/10883198_det.jpg
Fresh,Crime,1994,http://content7.flixster.com/movie/27/16/271605_det.jpg
The Fugitive,Thriller,1993,http://content9.flixster.com/movie/11/12/17/11121787_det.jpg
Geronimo: An American Legend,Drama,1993,http://content8.flixster.com/movie/25/94/259426_det.jpg
A Perfect Getaway,Action,2009,http://content7.flixster.com/movie/10/91/93/10919317_det.jpg
Go Fish,Drama,1994,http://content9.flixster.com/movie/27/62/276227_det.jpg
Hard Target,Action,1993,http://content6.flixster.com/movie/27/33/273300_det.jpg
Hot Shots! Part Deux,Action,1993,http://content8.flixster.com/movie/25/63/256302_det.jpg
The Englishman Who Went Up a Hill But Came Down a Mountain,Comedy,1995,http://content9.flixster.com/movie/25/71/257199_det.jpg
The House of the Spirits,Drama,1993,http://content6.flixster.com/movie/10/86/83/10868328_det.jpg
House Party 3,Comedy,1994,http://content6.flixster.com/movie/27/44/274420_det.jpg
The Hudsucker Proxy,Comedy,1994,http://content9.flixster.com/movie/10/87/85/10878555_det.jpg
I'll Do Anything,Comedy,1994,http://content7.flixster.com/movie/26/50/265009_det.jpg
In the Army Now,Comedy,1994,http://content6.flixster.com/movie/25/72/257292_det.jpg
In the Line of Fire,Action,1993,http://content8.flixster.com/movie/10/80/52/10805270_det.jpg
In the Name of the Father,Drama,1993,http://content8.flixster.com/movie/27/01/270126_det.jpg
What's Love Got to Do with It,Drama,1993,http://content6.flixster.com/movie/10/90/34/10903400_det.gif
Judgment Night,Action,1993,http://content9.flixster.com/movie/27/97/279711_det.jpg
Jurassic Park,Action,1993,http://content9.flixster.com/movie/25/84/258423_det.jpg
Kalifornia,Drama,1993,http://content9.flixster.com/movie/28/45/284507_det.jpg
Killing Zoe,Action,1993,http://content6.flixster.com/movie/28/49/284992_det.jpg
King of the Hill,Drama,1993,http://content8.flixster.com/movie/85/27/98/8527986_det.jpg
Last Action Hero,Action,1993,http://content6.flixster.com/movie/55/36/01/5536016_det.jpg
Life with Mikey,Comedy,1993,http://content9.flixster.com/movie/26/48/264827_det.jpg
Lightning Jack,Comedy,1994,http://content9.flixster.com/movie/10/91/89/10918935_det.jpg
M. Butterfly,Drama,1993,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
Made in America,Comedy,1993,http://content7.flixster.com/movie/10/87/20/10872029_det.jpg
Malice,Thriller,1993,http://content8.flixster.com/movie/28/45/284522_det.jpg
The Man Without a Face,Drama,1993,http://content8.flixster.com/movie/10/88/44/10884478_det.jpg
Manhattan Murder Mystery,Comedy,1993,http://content8.flixster.com/movie/11/12/42/11124250_det.jpg
Menace II Society,Action,1993,http://content6.flixster.com/movie/10/84/96/10849636_det.jpg
Executive Decision,Action,1996,http://content6.flixster.com/movie/10/89/53/10895300_det.jpg
Ai no korîda,Drama,1976,http://content8.flixster.com/movie/12/84/25/1284250_det.jpg
What Happened Was...,Comedy,1994,http://content6.flixster.com/movie/10/19/72/10197236_det.jpg
Much Ado About Nothing,Comedy,1993,http://content8.flixster.com/movie/26/63/266326_det.jpg
Mr. Wonderful,Comedy,1993,http://content6.flixster.com/movie/26/28/262824_det.jpg
Mrs. Doubtfire,Comedy,1993,http://content6.flixster.com/movie/25/85/258512_det.jpg
Naked,Drama,1993,http://content9.flixster.com/movie/10/84/20/10842067_det.jpg
The Next Karate Kid,Action,1994,http://content8.flixster.com/movie/26/25/262502_det.jpg
No Escape,Action,1994,http://content6.flixster.com/movie/28/52/285208_det.jpg
North,Comedy,1994,http://content9.flixster.com/movie/41/65/59/4165591_det.jpg
Orlando,Drama,1992,http://content9.flixster.com/movie/11/12/17/11121747_det.jpg
A Perfect World,Crime,1993,http://content8.flixster.com/movie/10/83/83/10838374_det.jpg
Philadelphia,Drama,1993,http://content6.flixster.com/movie/10/93/80/10938004_det.jpg
The Piano,Drama,1993,http://content7.flixster.com/movie/10/87/64/10876465_det.jpg
The Program,Action,1993,http://content8.flixster.com/movie/46/25/25/4625250_det.jpg
The Puppet Masters,Horror,1994,http://content6.flixster.com/movie/10/93/87/10938732_det.jpg
The Ref,Comedy,1994,http://content6.flixster.com/movie/26/83/268316_det.jpg
The Remains of the Day,Drama,1993,http://content8.flixster.com/movie/25/57/255706_det.jpg
Renaissance Man,Comedy,1994,http://content8.flixster.com/movie/25/80/258018_det.jpg
Rising Sun,Action,1993,http://content6.flixster.com/movie/11/12/51/11125172_det.jpg
The Road to Wellville,Comedy,1994,http://content8.flixster.com/movie/27/26/272698_det.jpg
RoboCop 3,Crime,1993,http://content6.flixster.com/movie/26/64/266400_det.jpg
Robin Hood: Men in Tights,Comedy,1993,http://content9.flixster.com/movie/10/93/73/10937331_det.jpg
Romeo Is Bleeding,Crime,1993,http://content7.flixster.com/movie/27/18/271821_det.jpg
Romper Stomper,Action,1992,http://content7.flixster.com/movie/10/94/01/10940169_det.jpg
Ruby in Paradise,Drama,1993,http://content6.flixster.com/movie/10/83/91/10839188_det.jpg
Rudy,Drama,1993,http://content7.flixster.com/movie/10/84/77/10847749_det.jpg
Schindler's List,Drama,1993,http://content6.flixster.com/movie/26/71/267112_det.jpg
The Last Boy Scout,Comedy,1991,http://content9.flixster.com/movie/10/92/20/10922043_det.jpg
Searching for Bobby Fischer,Drama,1993,http://content6.flixster.com/movie/25/59/255904_det.jpg
The Secret Garden,Children,1993,http://content9.flixster.com/movie/11/15/28/11152871_det.jpg
Serial Mom,Comedy,1994,http://content6.flixster.com/movie/27/10/271008_det.jpg
Kagemusha,Action,1980,http://content6.flixster.com/movie/10/93/41/10934152_det.jpg
Shadowlands,Drama,1993,http://content7.flixster.com/movie/25/57/255701_det.jpg
Short Cuts,Drama,1993,http://content9.flixster.com/movie/11/12/17/11121735_det.jpg
A Simple Twist of Fate,Drama,1994,http://content9.flixster.com/movie/26/22/262291_det.jpg
Sairen,Drama,2006,http://content7.flixster.com/movie/10/82/85/10828537_det.jpg
Six Degrees of Separation,Drama,1993,http://content6.flixster.com/movie/10/84/47/10844780_det.jpg
Sleepless in Seattle,Comedy,1993,http://content7.flixster.com/movie/11/12/06/11120641_det.jpg
Sliver,Thriller,1993,http://content9.flixster.com/movie/19/52/73/1952731_det.jpg
Blade Runner,Adventure,1982,http://content8.flixster.com/movie/10/85/39/10853986_det.jpg
Son in Law,Comedy,1993,http://content8.flixster.com/movie/25/67/256726_det.jpg
So I Married an Axe Murderer,Comedy,1993,http://content8.flixster.com/movie/10/86/72/10867222_det.jpg
Striking Distance,Action,1993,http://content8.flixster.com/movie/27/27/272702_det.jpg
Super Mario Bros.,Action,1993,\N
Surviving the Game,Action,1994,http://content7.flixster.com/movie/27/64/276405_det.jpg
Terminal Velocity,Action,1994,http://content8.flixster.com/movie/90/84/39/9084394_det.jpg
Thirty Two Short Films About Glenn Gould,Drama,1993,http://content6.flixster.com/movie/11/13/76/11137636_det.jpg
Threesome,Comedy,1994,http://content8.flixster.com/movie/27/55/275526_det.jpg
The Nightmare Before Christmas,Animation,1993,http://content7.flixster.com/movie/10/87/87/10878797_det.jpg
The Three Musketeers,Action,1993,http://content7.flixster.com/movie/50/26/53/5026533_det.jpg
Tombstone,Action,1993,http://content7.flixster.com/movie/26/73/267317_det.jpg
True Romance,Action,1993,http://content9.flixster.com/movie/38/28/09/3828095_det.jpg
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Documentary,1964,http://content8.flixster.com/movie/26/51/265102_det.jpg
The Pagemaster,Action,1994,http://content8.flixster.com/movie/10/88/87/10888782_det.jpg
Killer Movie,Drama,2008,http://content7.flixster.com/movie/10/83/93/10839337_det.jpg
Welcome to the Dollhouse,Comedy,1995,http://content9.flixster.com/movie/10/88/33/10883391_det.jpg
Chugyeogja,Comedy,2008,http://content8.flixster.com/movie/10/85/52/10855238_det.jpg
Cronos,Action,1993,http://content9.flixster.com/movie/27/72/277211_det.jpg
Bhaji on the Beach,Comedy,1993,http://content7.flixster.com/movie/10/90/24/10902481_det.jpg
Little Big League,Comedy,1994,http://content6.flixster.com/movie/25/93/259304_det.jpg
Kådisbellan,Comedy,1993,http://content8.flixster.com/movie/10/84/06/10840610_det.jpg
Wide-Eyed and Legless,Drama,1993,http://content6.flixster.com/movie/10/91/81/10918184_det.jpg
Io speriamo che me la cavo,Drama,1992,http://content8.flixster.com/movie/10/88/08/10880806_det.jpg
Spanking the Monkey,Comedy,1994,http://content8.flixster.com/movie/31/19/311926_det.jpg
The Little Rascals,Children,1994,http://content6.flixster.com/movie/11/13/24/11132400_det.jpg
Princess Caraboo,Drama,1994,http://content8.flixster.com/movie/26/16/261614_det.jpg
The Celluloid Closet,Documentary,1995,http://content9.flixster.com/movie/10/87/44/10874435_det.jpg
Caro diario,Comedy,1993,http://content6.flixster.com/movie/43/98/42/4398424_det.jpg
The Brady Bunch Movie,Comedy,1995,http://content8.flixster.com/movie/10/70/30/10703022_det.jpg
Home Alone,Children,1990,http://content6.flixster.com/movie/31/21/312104_det.jpg
Ghost,Comedy,1990,http://content7.flixster.com/movie/25/44/254497_det.jpg
Aladdin,Adventure,1992,\N
Terminator 2: Judgment Day,Action,1991,http://content7.flixster.com/movie/10/94/47/10944701_det.jpg
Dances with Wolves,Adventure,1990,http://content6.flixster.com/movie/10/87/82/10878268_det.jpg
Batman,Action,1966,http://content8.flixster.com/movie/10/85/60/10856086_det.jpg
The Silence of the Lambs,Crime,1991,http://content7.flixster.com/movie/55/12/86/5512865_det.jpg
Snow White and the Seven Dwarfs,Animation,1937,http://content6.flixster.com/movie/10/85/16/10851672_det.jpg
Beauty and the Beast,Animation,1991,http://content6.flixster.com/movie/10/92/78/10927816_det.jpg
Pinocchio,Animation,1940,http://content8.flixster.com/movie/10/87/27/10872762_det.jpg
Pretty Woman,Comedy,1990,http://content8.flixster.com/movie/16/90/52/1690526_det.jpg
The Wild Bunch,Adventure,1969,http://content7.flixster.com/movie/26/74/267417_det.jpg
A Great Day in Harlem,Documentary,1994,http://content7.flixster.com/movie/10/93/45/10934505_det.jpg
One Fine Day,Drama,1996,http://content9.flixster.com/movie/26/59/265991_det.jpg
Fargo,Comedy,1996,http://content6.flixster.com/movie/31/32/313212_det.jpg
Homeward Bound II: Lost in San Francisco,Adventure,1996,http://content6.flixster.com/movie/25/14/251408_det.jpg
Heavy Metal,Action,1981,http://content8.flixster.com/movie/26/90/269098_det.jpg
Hellraiser: Bloodline,Action,1996,http://content9.flixster.com/movie/11/14/29/11142947_det.jpg
Jane Eyre,Drama,2006,\N
Pane e cioccolata,Comedy,1973,http://content7.flixster.com/movie/10/89/25/10892525_det.jpg
The AristoCats,Animation,1970,http://content7.flixster.com/movie/25/07/250797_det.jpg
Ed,Comedy,2000,\N
Asfour Stah,Drama,1990,http://content9.flixster.com/movie/28/87/288711_det.jpg
A Thin Line Between Love and Hate,Comedy,1996,http://content6.flixster.com/movie/97/03/07/9703076_det.jpg
The Last Supper,Drama,1995,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
Primal Fear,Crime,1996,http://content8.flixster.com/movie/26/88/268822_det.jpg
All Dogs Go to Heaven 2,Animation,1996,http://content6.flixster.com/movie/10/87/85/10878596_det.jpg
Land and Freedom,Drama,1995,http://content7.flixster.com/movie/10/92/30/10923065_det.jpg
Denise Calls Up,Comedy,1995,http://content8.flixster.com/movie/10/86/34/10863458_det.jpg
A Family Thing,Comedy,1996,http://content6.flixster.com/movie/26/40/264000_det.jpg
Sgt. Bilko,Comedy,1996,http://content8.flixster.com/movie/11/13/42/11134258_det.jpg
Diabolique,Drama,1996,http://content7.flixster.com/movie/27/67/276705_det.jpg
Nelly & Monsieur Arnaud,Drama,1995,http://content6.flixster.com/movie/44/35/10/4435104_det.jpg
Courage Under Fire,Drama,1996,http://content8.flixster.com/movie/10/91/78/10917802_det.jpg
Mission: Impossible III,Action,2006,http://content6.flixster.com/movie/10/93/36/10933612_det.jpg
Cold Fever,Comedy,1995,http://content7.flixster.com/movie/39/10/58/3910585_det.jpg
Moll Flanders,Drama,1996,http://content7.flixster.com/movie/36/25/75/3625753_det.jpg
DragonHeart,Action,1996,http://content6.flixster.com/movie/10/86/38/10863888_det.jpg
48 Hrs.,Comedy,1982,http://content8.flixster.com/movie/26/94/269494_det.jpg
James and the Giant Peach,Animation,1996,http://content8.flixster.com/movie/25/48/254806_det.jpg
Fear,Thriller,1996,http://content8.flixster.com/movie/27/03/270322_det.jpg
Kids in the Hall: Brain Candy,Comedy,1996,http://content6.flixster.com/movie/11/14/71/11147180_det.jpg
Underground,Comedy,1995,http://content7.flixster.com/movie/10/89/31/10893197_det.jpg
Lust och fägring stor,Drama,1995,http://content7.flixster.com/movie/11/13/47/11134717_det.jpg
Pather Panchali,Drama,1955,http://content8.flixster.com/movie/10/08/39/10083902_det.jpg
Apur Sansar,Drama,1959,http://content6.flixster.com/movie/10/83/97/10839708_det.jpg
Mystery Science Theater 3000: The Movie,Comedy,1996,http://content7.flixster.com/movie/11/13/40/11134021_det.jpg
Space Jam,Adventure,1996,http://content9.flixster.com/movie/10/91/96/10919615_det.jpg
Barbarella,Adventure,1968,http://content9.flixster.com/movie/25/64/256403_det.jpg
Some Folks Call It a Sling Blade,Drama,1994,http://content8.flixster.com/movie/10/93/85/10938546_det.jpg
The Run of the Country,Drama,1995,http://content8.flixster.com/movie/31/34/313418_det.jpg
"Alphaville, une étrange aventure de Lemmy Caution",Drama,1965,http://content8.flixster.com/movie/29/56/295614_det.jpg
Coup de torchon,Crime,1981,http://content7.flixster.com/movie/10/89/65/10896517_det.jpg
It's My Party,Drama,1996,http://content7.flixster.com/movie/27/32/273209_det.jpg
Country Life,Drama,1994,http://content6.flixster.com/movie/26/40/264012_det.jpg
Operation Dumbo Drop,Action,1995,http://content9.flixster.com/movie/26/35/263511_det.jpg
Mrs. Winterbourne,Comedy,1996,http://content9.flixster.com/movie/25/92/259299_det.jpg
Solo,Action,1996,http://content9.flixster.com/movie/10/87/64/10876463_det.jpg
The Substitute,Action,1996,http://content7.flixster.com/movie/27/97/279729_det.jpg
True Crime,Mystery,1999,http://content6.flixster.com/movie/27/47/274704_det.jpg
Feeling Minnesota,Drama,1996,http://content9.flixster.com/movie/27/52/275291_det.jpg
Galaxy Quest,Action,1999,http://content7.flixster.com/movie/10/91/52/10915261_det.jpg
Mulholland Falls,Crime,1996,http://content6.flixster.com/movie/93/68/00/9368008_det.jpg
The Truth About Cats & Dogs,Comedy,1996,http://content9.flixster.com/movie/10/88/92/10889235_det.jpg
Oliver & Company,Adventure,1988,http://content6.flixster.com/movie/25/15/251504_det.jpg
Celtic Pride,Comedy,1996,http://content8.flixster.com/movie/95/04/97/9504978_det.jpg
Flipper,Adventure,1996,http://content7.flixster.com/movie/25/69/256925_det.jpg
Dead Man,Drama,1995,http://content7.flixster.com/movie/26/72/267209_det.jpg
Le hussard sur le toit,Drama,1995,http://content6.flixster.com/movie/10/91/67/10916740_det.jpg
The Jezebels,Crime,1975,http://content7.flixster.com/movie/10/89/70/10897085_det.jpg
Boca a boca,Comedy,1995,http://content9.flixster.com/movie/10/88/66/10886619_det.jpg
Les visiteurs,Comedy,1993,http://content6.flixster.com/movie/34/10/61/3410616_det.jpg
Multiplicity,Comedy,1996,http://content6.flixster.com/movie/20/48/10/2048108_det.jpg
Wallace & Gromit: The Best of Aardman Animation,Adventure,1996,\N
The Craft,Comedy,1996,http://content6.flixster.com/movie/10/85/08/10850868_det.jpg
The Great White Hype,Comedy,1996,http://content6.flixster.com/movie/27/89/278916_det.jpg
Cold Comfort Farm,Comedy,1995,http://content7.flixster.com/movie/25/59/255913_det.jpg
The Rock,Action,1996,http://content6.flixster.com/movie/10/87/70/10877064_det.jpg
Dellamorte Dellamore,Comedy,1994,http://content9.flixster.com/movie/10/87/59/10875991_det.jpg
Twister,Action,1996,http://content8.flixster.com/movie/26/63/266302_det.jpg
Barb Wire,Action,1996,\N
Kôkaku kidôtai,Animation,1995,http://content7.flixster.com/movie/10/93/13/10931385_det.jpg
